CWMI,MCARI2,mND,MTCI,NDVI,PRI
1.97818902842036,0.69971081131246,0.429651162790698,3.26991150442478,0.654256854256854,-0.16443594646271498
1.9236067626800302,0.6830932802025861,0.41044357102751294,3.07789473684211,0.640155728587319,-0.169090909090909
1.9944134078212299,0.698602495553718,0.43426294820717104,3.3578199052132702,0.6555891238670689,-0.164453524004086
1.9828649760109698,0.715824325795718,0.43421452446065,3.22573363431151,0.666666666666667,-0.16414904330312197
1.90717577353522,0.698523708329833,0.419869899467771,3.10043668122271,0.648688476274683,-0.165876777251185
1.86060606060606,0.6918687758627661,0.394172622319956,2.7471264367816097,0.6365154467019201,-0.16896551724137898
1.7934386391251498,0.6823299724356771,0.3854341736694679,2.682261208577,0.623295454545455,-0.16863406408094397
2.01057871810828,0.74413603592343,0.4636932281751429,3.3762376237623797,0.698154180238871,-0.163636363636364
1.92594977462975,0.7071022671497991,0.416739067477556,2.98547717842324,0.6546347097892,-0.16620241411327802
2.00887978142076,0.716365369761482,0.441776710684274,3.3378684807256205,0.6711111111111109,-0.167173252279635
1.95991983967936,0.6794410685390961,0.416814683244523,3.2219679633867297,0.637212015164771,-0.16555023923445
2.05128205128205,0.720037002532263,0.444167186525265,3.3427230046948395,0.673806609547124,-0.164241164241164
2.01084875558392,0.7409352648282859,0.456998313659359,3.31160896130346,0.694886839899413,-0.162426614481409
2.0108280254777102,0.727316956345198,0.443009545199326,3.24024640657084,0.6779424098406489,-0.164628410159925
2.1111111111111103,0.72870520680155,0.471903669724771,3.7839080459770096,0.688776938147215,-0.16012084592145
2.09385550303849,0.7155768840513571,0.463905665803854,3.69954128440367,0.673400673400673,-0.163601161665053
1.9844278943805,0.6995950049883198,0.452981311183625,3.68840579710145,0.657841140529532,-0.161735700197239
1.8844121532364602,0.6249108203291589,0.395790097835755,3.4318766066837996,0.58673906830523,-0.163604549431321
2.12143331121433,0.726632147905644,0.4776497048074221,3.97892271662763,0.686274509803922,-0.15964740450538698
2.00673194614443,0.717685526154265,0.444385026737968,3.36437246963563,0.6739994699178371,-0.16347031963470302
2.02298050139276,0.684467025871225,0.426629595304294,3.3438256658595598,0.646102919049052,-0.16598360655737698
2.0342781806196397,0.707617652727833,0.45074455899198207,3.56916099773243,0.6652601969057671,-0.158098933074685
2.03899537343027,0.7014525736766011,0.44271732872769104,3.4875283446711998,0.6608646827624929,-0.16122840690978898
1.9288975864318298,0.6949115166011619,0.41513292433537796,3.01059322033898,0.648293963254593,-0.168411037107517
1.9835338822039301,0.693957165896949,0.43207810320781,3.3383620689655205,0.651669886834115,-0.16851851851851904
1.859394703657,0.6678252079743271,0.395121951219512,2.91737288135593,0.622349570200573,-0.167724388032638
1.84227330779055,0.6329158485304941,0.38103548574752794,2.9438202247191,0.5907913669064749,-0.170175438596491
1.8540880503144699,0.6492750369446291,0.389304197814836,2.98896247240618,0.602731929425157,-0.16681071737251502
2.1028179741051,0.735874389734237,0.483828382838284,3.89893617021277,0.691421254801536,-0.147982062780269
2.07423580786026,0.729271149434215,0.46112,3.63888888888889,0.6764797025100711,-0.14984709480122302
2.10641296687808,0.732058892209357,0.477356181150551,3.7772397094431,0.6875556875556881,-0.14876033057851198
1.9611436950146601,0.6922413844456801,0.40356782228206,2.9975,0.637495902982629,-0.156941649899396
1.7792732166890999,0.710192641486694,0.37108125399872,2.36252545824847,0.632931988285063,-0.161818181818182
1.9069597069597097,0.686496092321917,0.39749237546594396,2.9546599496221697,0.622804110043089,-0.155470249520154
2.12754029432376,0.7353642567886791,0.480519480519481,3.87104622871046,0.687939110070258,-0.146292585170341
2.03446115288221,0.7492646829149631,0.46626273753786796,3.4480651731160896,0.695321001088139,-0.15041020966271698
1.9484076433121003,0.7423284775702711,0.436909871244635,3.0237623762376202,0.68,-0.154826958105647
2.11428571428571,0.764311129108552,0.480179028132992,3.5933014354067003,0.7113337507827181,-0.145631067961165
2.04886211512718,0.735746734115189,0.45729537366548,3.44196428571429,0.6838150289017341,-0.152509652509653
1.97923643670462,0.746740387582621,0.44421052631578994,3.12923728813559,0.685447423922868,-0.155555555555556
1.90018714909545,0.729992677120288,0.417398696514593,2.76360225140713,0.6758162380814791,-0.161596958174905
1.87421820708826,0.6976400552102799,0.398976982097187,2.79194630872483,0.6372957385453379,-0.15880654475457198
1.95105370496261,0.703626469513402,0.422290076335878,3.13605442176871,0.649186256781193,-0.157398680490104
2.03382013835511,0.764233097295486,0.48709353000335204,3.7448453608247405,0.7025675225075029,-0.14502164502164497
2.0731707317073202,0.742525243466659,0.4731585518102371,3.69756097560976,0.6850828729281769,-0.153010858835143
2.0602836879432602,0.765757144669211,0.472960300093779,3.4153498871331798,0.7017054263565891,-0.145129224652087
2.0711638250556,0.722350113808678,0.4515813498532771,3.5880829015543996,0.666771852319344,-0.14744232698094298
2.01577761081893,0.68519351262785,0.418918918918919,3.3333333333333304,0.6361273554256011,-0.15519013360739997
1.92297387809779,0.7678671351068321,0.43681652490887,2.86454183266932,0.6970260223048329,-0.156580211335255
2.07060420909708,0.7483629997183392,0.453945394539454,3.28913043478261,0.6923531148509,-0.151398264223722
2.2807137954701404,0.7708338995509949,0.503324660306447,4.00229885057471,0.72636815920398,-0.140845070422535
2.09688581314879,0.735688767903247,0.47039374812143103,3.7085308056872006,0.685228604923798,-0.147637795275591
1.8596381784154699,0.727491403277665,0.40538990825688104,2.6984732824427495,0.6570764312699799,-0.153384747215081
1.9502353732347,0.7108890130415849,0.411148752694795,2.9340659340659303,0.647768395657419,-0.15587967183227
2.00694444444444,0.711278771921967,0.440173589584625,3.4382566585956402,0.6570048309178741,-0.15406698564593302
2.04881769641495,0.740850108706199,0.46267652992602604,3.56476683937824,0.6764030193633079,-0.14867617107943
1.99585921325052,0.7162660973220558,0.444892890406706,3.4200477326969,0.6510148439866711,-0.156193895870736
1.9476987447698701,0.709328873406345,0.44406357120598294,3.41726618705036,0.652469135802469,-0.151106833493744
1.68758002560819,0.586108224328394,0.330718165359083,2.51954022988506,0.545180722891566,-0.179661016949153
1.8016741790083701,0.6601756383744399,0.37953599048185604,2.7323340471092097,0.613210354061291,-0.175712971481141
1.8012232415902099,0.700332478297229,0.38929577464788706,2.61742424242424,0.640345821325648,-0.169312169312169
1.72994488671157,0.644263574865522,0.352386396113175,2.43195266272189,0.597201981929467,-0.17917034421888797
1.7838010204081598,0.667393280115245,0.37363609554703603,2.6016427104722797,0.616586538461538,-0.17266851338873498
1.7549081697276798,0.6672442437098989,0.361977633902295,2.44047619047619,0.610709987966306,-0.17155555555555602
1.82278481012658,0.643606647538541,0.36603310852237897,2.6474501108647504,0.5998774509803921,-0.17391304347826098
1.88940092165899,0.677274219029526,0.39408425455631896,2.8673913043478296,0.629453681710214,-0.169172932330827
1.77886977886978,0.6443903500796391,0.36343115124153497,2.5915492957746498,0.5946331715672281,-0.17627118644067802
1.86488209050351,0.6352347270561229,0.377445339470656,2.9220489977728303,0.599090133636622,-0.17253839205058702
1.8999358563181499,0.6772901107840389,0.41290691033695004,3.14347826086957,0.6324664189768511,-0.170821791320406
1.90469798657718,0.657582909816617,0.41071428571428603,3.31730769230769,0.6187113857016769,-0.167300380228137
1.94385026737968,0.6815018311496811,0.41109445277361295,3.1018099547511295,0.639644970414201,-0.16911045943304
1.88888888888889,0.6488409637572521,0.39133089133089105,3.09661835748792,0.609697695300808,-0.17287488061127
2.03261623872311,0.711230143415338,0.44386979008214206,3.3930232558139504,0.671216617210682,-0.164241164241164
1.9894179894179898,0.711301179693782,0.43826086956521704,3.3377483443708598,0.6651296829971179,-0.16504854368932
1.7946843853820602,0.6233552371436899,0.362994783675974,2.73210161662818,0.5826987511422479,-0.17516218721038
1.83772819472617,0.6562969117751031,0.381436941103916,2.78603603603604,0.611590628853268,-0.17195004803074
1.9268130405855,0.7163589122079681,0.43812907045589095,3.2104121475054197,0.671119026417335,-0.16632860040568
1.8247354497354498,0.641669116880354,0.371515151515152,2.7737556561086,0.5979536563346372,-0.17343173431734302
1.7174335709656499,0.628881058836725,0.351728320194057,2.5,0.577784596501994,-0.172655565293602
1.79676375404531,0.6698615495591371,0.382921749479322,2.71518987341772,0.619191309595655,-0.16914498141263903
1.79875947622329,0.6361108912561579,0.363286264441592,2.7016706443914105,0.5927573062261751,-0.172815533980583
1.85580774365821,0.6809611737689321,0.399329881206214,2.88131868131868,0.634026927784578,-0.17125984251968498
1.8709229701596102,0.6471054557697371,0.38748419721871,3.00490196078431,0.6110421836228289,-0.170340681362725
1.7971981320880601,0.616447182152688,0.35751613894866296,2.7046511627907,0.577146348915368,-0.170642201834862
1.86220218931101,0.66455627048184,0.39163498098859295,2.90455531453362,0.6207701283547261,-0.17113783533765
1.9786269430051802,0.697047743757042,0.42645381984036496,3.2311015118790496,0.651879061881887,-0.165575304022451
1.87107548430194,0.6730001286472149,0.391041162227603,2.81481481481481,0.62473604826546,-0.169172932330827
1.98396793587174,0.719239925760136,0.43633677991137393,3.2178649237472796,0.6717557251908399,-0.16370808678501
1.8190789473684201,0.6322617643000059,0.364074743821579,2.71460674157303,0.5889588958895889,-0.175295186194369
1.8710543989254498,0.6214291416596539,0.390700483091787,3.28426395939086,0.587628865979381,-0.166513339466421
1.8407138136153303,0.606376265686818,0.37320574162679404,3.12781954887218,0.574505238649593,-0.169340463458111
1.97031039136302,0.6956415274273821,0.423375074537865,3.1981981981982006,0.6505882352941179,-0.16553727008712502
1.87167854828257,0.6384490685375799,0.38062996761848705,2.96559633027523,0.6004618937644339,-0.17636363636363603
1.8477419354838702,0.6232463410810519,0.36178981454224296,2.7433035714285694,0.5842501447596989,-0.172839506172839
1.92317624273725,0.6780661909055771,0.411764705882353,3.1384615384615397,0.635015682919875,-0.16928769657724302
1.8448275862069,0.663809939069673,0.380660239555945,2.7316561844863703,0.616238317757009,-0.17179023508137398
1.95051546391753,0.6870926896501279,0.419196565470714,3.1939252336448596,0.643785908678561,-0.164328657314629
1.7992177314211202,0.616507951157856,0.364396654719235,2.8175519630485,0.5796930342384891,-0.170909090909091
1.6964169381107501,0.590258750181359,0.327411944869832,2.41309255079007,0.5501687634243629,-0.17966695880806302
1.7501688048615802,0.5972992195399051,0.34358330718544106,2.65133171912833,0.5592269326683289,-0.174632352941176
1.7673677501593401,0.6695524621365689,0.376991150442478,2.6296296296296298,0.613888057467824,-0.167857142857143
1.8223642172524,0.6495576459606329,0.37792056074766395,2.7827956989247298,0.602564102564103,-0.171861086375779
1.853507565337,0.6750346986578879,0.391875,2.82432432432432,0.625,-0.16911045943304
1.86895161290323,0.6683476376885981,0.39676730710582503,2.96355353075171,0.6245816854274411,-0.17153996101364496
1.9279688513951998,0.704819544432652,0.42528073711488595,3.1358811040339702,0.65684575389948,-0.16793893129770998
1.87784810126582,0.6722320453968421,0.40159271899886206,3.0235546038543903,0.623902577173605,-0.16696269982238
1.9064846416382302,0.648821217514771,0.3789897737837,2.8574766355140198,0.6072948328267479,-0.173537871524449
1.88357457520453,0.6804000485376128,0.40136441159749897,2.92946058091286,0.63383479988646,-0.167724388032638
1.9710827168796203,0.7047364862349741,0.43179122182680896,3.2212389380531,0.659599528857479,-0.164532019704433
2.01701837985024,0.711520603861812,0.440501043841336,3.32657657657658,0.6688159437280191,-0.167676767676768
2.05299380591879,0.704085169582438,0.44937088076692605,3.5971223021582697,0.6642293068148579,-0.1617497456765
1.97118763176388,0.6847769572704899,0.42989786443825395,3.3960880195599,0.641555285540705,-0.16399999999999998
1.90903010033445,0.657719348650095,0.402402402402402,3.24455205811138,0.6134354743665289,-0.16390423572744
1.8962008141112598,0.66523055313061,0.3974358974358971,3.01388888888889,0.622047244094488,-0.170212765957447
2.12116564417178,0.6686853650063129,0.44802391232148797,4.02686567164179,0.631000941324129,-0.15583075335397303
2.14871016691957,0.6967466960470159,0.47666559382040596,4.28034682080925,0.6570197044334979,-0.15657620041753698
2.27741407528642,0.7464773172172329,0.52258064516129,4.70642201834862,0.705466237942122,-0.14285714285714302
2.22999222999223,0.759852290961628,0.5154639175257729,4.37158469945355,0.717033819422898,-0.147356580427447
2.1635926222935,0.730621906847652,0.503570214212853,4.529051987767581,0.687237479806139,-0.155756207674944
2.15557404326123,0.6962224522220438,0.465424579003941,4.16346153846154,0.651499831479609,-0.154273029966704
2.21234939759036,0.761196312959599,0.5106180665610139,4.22834645669291,0.716030534351145,-0.141280353200883
2.16236722306525,0.774124540779783,0.503225806451613,3.8518518518518503,0.7276435519297141,-0.154285714285714
2.1264204545454497,0.758125309988273,0.49894863322319,3.97368421052632,0.70942177869093,-0.140801644398767
2.09056886227545,0.734994323298082,0.480156148340924,3.84375,0.684810126582278,-0.15048025613660598
2.1519999999999997,0.738827200530085,0.497838171710933,4.23097112860892,0.6895522388059699,-0.148036253776435
2.21615201900238,0.724438217544745,0.49270557029177703,4.35777126099707,0.6820189274447951,-0.152654867256637
2.0709484690067197,0.719239110168402,0.4622395833333329,3.6979166666666696,0.671085858585859,-0.15634837355718803
2.1017728168089302,0.7560926351979351,0.493348429097085,3.83076923076923,0.7070594774874929,-0.153920619554695
1.97131147540984,0.6917515642884972,0.436934218467109,3.54901960784314,0.641252955082742,-0.154135338345865
2.33073322932917,0.767494183608395,0.531996179560649,4.60330578512397,0.7306763285024149,-0.144175317185698
2.11072179397337,0.7224894564915421,0.47594861069614597,3.88536585365854,0.6803944315545238,-0.156092648539778
2.0735714285714297,0.7134267614225909,0.45125,3.6009975062344104,0.6634730538922161,-0.152409046214356
2.0952743902438997,0.6960065786880179,0.45575959933221993,3.82352941176471,0.650015908367801,-0.155136268343816
2.03703703703704,0.67623379134861,0.44303797468354406,3.8356164383561597,0.63492546394889,-0.157894736842105
2.14444444444444,0.724982822583369,0.4795562599049129,3.9815789473684196,0.68145896656535,-0.152219873150106
2.13292117465224,0.733772028608522,0.487162606978275,3.97849462365591,0.693929712460064,-0.15172413793103398
1.95550527903469,0.638614641586387,0.416127934671657,3.65074626865672,0.601692157500814,-0.158648925281474
1.8885564697083,0.606370714569009,0.383293227913372,3.3086053412462904,0.567901234567901,-0.16426512968299697
2.02081784386617,0.6876402497133559,0.441511893124796,3.61333333333333,0.6466896768120489,-0.158447009443862
2.07132459970888,0.69545438431262,0.44688995215311,3.7560321715817704,0.651616839536303,-0.157360406091371
2.20014609203798,0.7594429481287959,0.499079189686924,3.98529411764706,0.7152219243372059,-0.156521739130435
2.21180555555556,0.7547518654881451,0.48651817116061,3.74717832957111,0.7087927622278771,-0.155241935483871
2.2976813762154102,0.77995789379325,0.53125,4.36775818639799,0.7401364580243249,-0.15540540540540498
2.21371261852662,0.750140477159795,0.49312136961173997,4.0325,0.7073313782991201,-0.156779661016949
2.16478873239437,0.7367917744877529,0.47682119205298,3.88235294117647,0.693422196464793,-0.15637860082304503
2.09009679821296,0.7043956814373229,0.447736893520026,3.6569148936170204,0.65508607198748,-0.153688524590164
2.21288295365279,0.730445499637386,0.48807947019867504,4.15211267605634,0.690857681432611,-0.15540540540540498
2.08885542168675,0.6746943825485711,0.44823066841415504,4.0,0.636924976844705,-0.158221302998966
2.13737528779739,0.7261121298164871,0.48221343873517797,3.9782608695652204,0.684110371075166,-0.15545755237045197
2.0453216374269,0.695985862446392,0.440286365115522,3.61764705882353,0.639724310776942,-0.152380952380952
2.2912844036697204,0.7589381033199691,0.51553184813304,4.256476683937819,0.722121760096444,-0.15304948216340603
2.2566983578219504,0.725824711780478,0.47247023809523797,4.04458598726115,0.6762167759751471,-0.151653363740023
2.15395894428152,0.7453374543944851,0.48840125391849504,3.97448979591837,0.6915662650602409,-0.15
1.9597890573500298,0.686596537313478,0.41141320585599,3.15825688073395,0.625765083066162,-0.15708154506437802
2.22204847537138,0.7037853980311259,0.4625082946250829,3.9602272727272703,0.669684670621293,-0.159420289855072
2.23577906018137,0.722251042262913,0.48673184357541904,4.2370820668693,0.681311475409836,-0.15074798619102403
2.21788990825688,0.706609027607569,0.469414458619562,4.1,0.66027397260274,-0.155555555555556
2.08478260869565,0.683418997099732,0.45089425792281107,3.8733153638813995,0.6413959085439229,-0.150738916256158
2.2088297126839502,0.708539532472415,0.4975225881667151,4.68956043956044,0.6697956929873001,-0.150527325023969
2.06598639455782,0.69556059887301,0.46517119244392,4.04102564102564,0.645785876993166,-0.150090415913201
2.1018973998594497,0.7109409771397379,0.459987782529017,3.82233502538071,0.6605424321959761,-0.15151515151515196
2.2334545454545496,0.74618598257667,0.506225326450046,4.26342710997442,0.7069065583284971,-0.149522799575822
2.11941391941392,0.7133721343087099,0.46258288601199893,3.76606683804627,0.667885435709933,-0.15519013360739997
2.09805389221557,0.706084756254438,0.44527443975316705,3.57963446475196,0.657018362900716,-0.15863453815261
2.2219531880548797,0.733739725008183,0.486402753872633,4.07204610951009,0.692207368764265,-0.150462962962963
2.2190635451505,0.7264447010758759,0.482770870337478,4.22049689440994,0.6795986622073579,-0.149659863945578
2.1750392464678203,0.7202425994649209,0.486477462437396,4.2354651162790695,0.6743744060817229,-0.155885471898197
2.11490909090909,0.7199607646805319,0.47021943573667696,3.95778364116095,0.6724969843184561,-0.153535353535354
2.08832335329341,0.7090485309826671,0.459477124183007,3.78975741239892,0.6620947630922691,-0.15605749486653
2.10322108345534,0.710407821277188,0.455933821189946,3.75130890052356,0.6616975965926379,-0.152542372881356
2.15408560311284,0.724249593143995,0.47601476014760097,3.97478991596639,0.6771929824561401,-0.148387096774194
2.20086705202312,0.7285260606515249,0.48861220771333097,4.27925531914894,0.68351140629512,-0.154536390827517
2.22556390977444,0.7492061174526758,0.496398732353789,4.0351288056206105,0.709282934963869,-0.154239019407559
2.1456117021276597,0.758641288852433,0.5005643340857789,3.9954954954954998,0.710810063588609,-0.147317073170732
2.05377906976744,0.700231083303774,0.45130490133672796,3.7315789473684196,0.648574057037719,-0.157281553398058
2.11752136752137,0.7136482971207121,0.459759481961147,3.71820448877805,0.67060212514758,-0.159798994974874
2.16513056835637,0.724685135708388,0.483552631578947,4.10614525139665,0.684605757196496,-0.148842337375965
2.07795698924731,0.7423190763648141,0.478210678210678,3.7744874715262,0.690733371233656,-0.153256704980843
2.00826446280992,0.695057472322071,0.43516550258123293,3.5558312655086803,0.647232909144717,-0.157292659675882
2.04605263157895,0.685937065699017,0.4494884910485929,3.84153005464481,0.6392036753445639,-0.15044247787610598
2.09551800146951,0.705240394619043,0.46239289114566795,3.90616621983914,0.65386959171237,-0.153010858835143
1.96462585034014,0.710301049095708,0.441636582430806,3.3747126436781603,0.654394299287411,-0.16056338028169
2.1456808199121498,0.7435357955286829,0.4887920298879199,3.99491094147583,0.693736889421636,-0.149897330595483
2.1354748603352,0.73366694393509,0.479964381121995,3.86842105263158,0.6942601672916071,-0.158115183246073
2.16126809097174,0.7411941924619019,0.49824766355140204,4.2437810945273595,0.7004479283314671,-0.154701718907988
2.23138105567607,0.748134411351859,0.5064935064935061,4.35584415584416,0.705797519469282,-0.152263374485597
2.15372907153729,0.724696546405687,0.47851754673663505,4.15669515669516,0.675525339925834,-0.147843942505133
2.09182098765432,0.686321559146204,0.444969615124916,3.76571428571429,0.643800322061192,-0.158679446219382
2.1532682193839197,0.7185498700386059,0.47304625199362005,4.05191256830601,0.673681000304971,-0.15592515592515602
2.30641330166271,0.725850158586756,0.5004929346040089,4.53273809523809,0.689080814312153,-0.150224215246637
2.26391901663051,0.7564692029913449,0.517777113833284,4.4322250639386205,0.713547646383467,-0.149377593360996
2.1065918653576396,0.688446364856983,0.45775075987841907,3.9841269841269797,0.6446113839930661,-0.16056338028169
2.08830364058869,0.6980166158266791,0.47228675738466597,4.12463768115942,0.6539552473999369,-0.162162162162162
2.1022727272727297,0.707729922577247,0.45480528760271505,3.7441176470588196,0.6562922868741539,-0.15125136017410198
2.1304347826087002,0.7086927986423771,0.45136986301369897,3.73371104815864,0.657440573103224,-0.151832460732984
2.18038237738986,0.729690132436542,0.48260105448154705,4.00291545189504,0.684705882352941,-0.151162790697674
2.1661417322834597,0.717146842995052,0.46580469547465103,3.9566473988439306,0.670837343599615,-0.15359828141783
2.10502283105023,0.7005606817243359,0.454064771976206,3.77472527472527,0.6549984232103441,-0.15657620041753698
2.08125445473984,0.7143602729095391,0.464052287581699,3.84278350515464,0.661676646706587,-0.14697406340057598
2.08550185873606,0.720711251995136,0.4557334204508329,3.58611825192802,0.6642610605585191,-0.15139442231075698
2.0739893211289098,0.6983759022352151,0.437904048996257,3.5552486187845296,0.6423756019261639,-0.15581854043392498
2.0609939759036098,0.704808479172667,0.45556287030941395,3.74054054054054,0.653543307086614,-0.152988855116515
2.02184637068358,0.654009150297537,0.40210124164278904,3.34126984126984,0.609814482345901,-0.150230414746544
2.12132921174652,0.7054880001338198,0.481037924151697,4.29080118694362,0.659090909090909,-0.147302904564315
2.05380794701987,0.71081720095211,0.48646723646723605,4.40645161290323,0.6512820512820511,-0.133611691022964
2.0580000000000003,0.6486515094287171,0.43843498273878,4.16393442622951,0.60651289009498,-0.16166666666666699
2.2130786186627502,0.7350157909273329,0.488661074867971,4.12860892388451,0.6949554896142429,-0.14652406417112301
2.17924528301887,0.7323103144714291,0.474754320569299,3.9134078212290495,0.683434796539571,-0.14347357065803698
2.19768403639371,0.7304100599340301,0.492018446257538,4.334375,0.68641810918775,-0.15632183908046
2.2618094475580497,0.753003907493729,0.51242444593687,4.3475783475783505,0.707829408020369,-0.14415437003405202
2.13917884481559,0.7480738847300541,0.481924111144308,3.7599067599067597,0.697144505336025,-0.145956607495069
2.2527553269654703,0.75302714357941,0.507389162561576,4.26943005181347,0.7093768200349451,-0.14255765199161402
2.25741142443962,0.773729409939511,0.5148215366001211,4.17156862745098,0.72845953002611,-0.149738219895288
2.26056338028169,0.7457646167698639,0.5071614583333329,4.29201101928375,0.709022791133313,-0.147502903600465
2.2953795379538,0.757357001387843,0.511466296038916,4.39402985074627,0.709560039695667,-0.146511627906977
2.25806451612903,0.7309848903198679,0.50201072386059,4.47164179104478,0.6953600000000001,-0.157526254375729
2.04490377761939,0.698942035704574,0.45308144936512895,3.73214285714286,0.650135256988278,-0.155038759689922
2.13019169329073,0.711121571893184,0.462821403752606,3.91764705882353,0.6617598953222111,-0.155555555555556
2.23703703703704,0.7568830377092209,0.500784929356358,4.24202127659574,0.6988416988416989,-0.142011834319527
2.2370909090909104,0.761552936522494,0.5114085792515971,4.15061728395062,0.7206312098188191,-0.14689880304679
2.16497093023256,0.7312404849248759,0.48617086662569103,4.05641025641026,0.685174246898996,-0.150101419878296
2.1901140684410603,0.7393756356824929,0.48892455858747996,3.9869109947644,0.6987239340180521,-0.15185601799775
2.0583468395461897,0.689019816585831,0.4438502673796789,3.7727272727272703,0.6402294971312861,-0.153191489361702
2.09384858044164,0.703214453619355,0.460720411663808,3.8703170028818397,0.66015625,-0.151912568306011
2.07725321888412,0.7301455329429309,0.473716569320627,3.74029126213592,0.6845577211394301,-0.154639175257732
2.13869188337273,0.735684212407448,0.47529812606473604,3.7601078167115896,0.6875,-0.15801354401805898
2.07253086419753,0.723629470962109,0.47921516461589597,3.99168975069252,0.6797680412371129,-0.153153153153153
2.03801169590643,0.7094355108073929,0.46148949713558207,3.80577427821522,0.65990639625585,-0.154701718907988
2.0742074927953897,0.6972833457985191,0.458152510849349,3.87926509186352,0.653012048192771,-0.15506958250497
2.11686494051784,0.6998757524060251,0.45228718570130294,3.72319201995012,0.662481751824817,-0.15650406504065
2.24662402274343,0.7479988400303579,0.5094562647754141,4.33165829145729,0.711451247165533,-0.150743099787686
2.16458333333333,0.707793494317218,0.47634632549836403,4.18015665796345,0.664983164983165,-0.15660377358490601
2.17492711370262,0.736789280001495,0.492914356130622,4.12371134020619,0.6972395369545861,-0.145922746781116
2.28494208494208,0.73244300685184,0.5057059015324421,4.561764705882349,0.6848816029143899,-0.150769230769231
2.17883511074651,0.6944038232320251,0.46703871642832206,4.1974921630094,0.655737704918033,-0.154105736782902
